ID,Country,State,Municipality,Study_location,Latitude,Longitude,Precision,Reserve_Area,Altitude,Altitude1km,Annual_mean_temperature,Annual_rainfall,Olsong200r,Olsoneconame,ribeirovegtype,BSRs,uc,protectedtype,Year_start,Year_finish,Duration,Nights,hours_per_night,number_of_mistnets,effort_straube_bianconi,Method,References,Voucher_Specimens,Anoura_caudifer,Anoura_geoffroyi,Artibeus_cinereus,Artibeus_fimbriatus,Artibeus_gnomus,Artibeus_lituratus,Artibeus_obscurus,Artibeus_planirostris,Artibeus_sp,Carollia_brevicauda,Carollia_perspicillata,Carollia_sp,Centronycteris_maximiliani,Chiroderma_doriae,Chiroderma_villosum,Chrotopterus_auritus,Cynomops_abrasus,Cynomops_planirostris,Desmodus_rotundus,Diaemus_youngii,Diphylla_ecaudata,Dryadonycteris_capixaba,Eptesicus_brasiliensis,Eptesicus_diminutus,Eptesicus_furinalis,Eptesicus_taddeii,Eumops_auripendulus,Eumops_glaucinus,Eumops_patagonicus,Eumops_perotis,Furipterus_horrens,Glossophaga_soricina,Glyphonycteris_daviesi,Glyphonycteris_sylvestris,Histiotus_montanus,Histiotus_velatus,Lampronycteris_brachyotis,Lasiurus_blossevillii,Lasiurus_cinereus,Lasiurus_ega,Lichonycteris_degener,Lonchophylla_bokermanni,Lonchophylla_mordax,Lonchophylla_peracchii,Lonchophylla_sp,Lonchorhina_aurita,Lophostoma_brasiliense,Lophostoma_silvicolum,Macrophyllum_macrophyllum,Micronycteris_hirsuta,Micronycteris_megalotis,Micronycteris_microtis,Micronycteris_minuta,Micronycteris_schmidtorum,Micronycteris_sp,Mimon_bennettii,Mimon_crenulatum,Molossops_neglectus,Molossops_temminckii,Molossus_molossus,Molossus_rufus,Molossus_sp,Myotis_albescens,Myotis_dinellii,Myotis_izecksohni,Myotis_lavali,Myotis_levis,Myotis_nigricans,Myotis_riparius,Myotis_ruber,Natalus_macrourus,Noctilio_albiventris,Noctilio_leporinus,Nyctinomops_laticaudatus,Nyctinomops_macrotis,Peropteryx_cf_kappleri,Peropteryx_leucoptera,Peropteryx_macrotis,Phylloderma_stenops,Phyllostomus_discolor,Phyllostomus_elongatus,Phyllostomus_hastatus,Platyrrhinus_incarum,Platyrrhinus_lineatus,Platyrrhinus_recifinus,Promops_nasutus,Pygoderma_bilabiatum,Rhinophylla_pumilio,Rhogeessa_io,Rhynchonycteris_naso,Saccopteryx_bilineata,Saccopteryx_leptura,Sturnira_lilium,Sturnira_tildae,Tadarida_brasiliensis,Thyroptera_tricolor,Tonatia_bidens,Tonatia_saurophila,Trachops_cirrhosus,Trinycteris_nicefori,Uroderma_bilobatum,Uroderma_magnirostrum,Vampyressa_pusilla,Vampyrodes_caraccioli,Count,BioClim1,BioClim2,BioClim3,BioClim4,BioClim5,BioClim6,BioClim7,BioClim8,BioClim9,BioClim10,BioClim11,BioClim12,BioClim13,BioClim14,BioClim15,BioClim16,BioClim17,BioClim18,BioClim19
bat1060,Brazil,SAO_PAULO,CAJURU,Fazenda_em_Cajuru,-21.27941729,-47.34048143,Precise,203,NA,765,20.5,1470,Atlantic_Forests,Alto_Parana_Atlantic_forests,Semideciduous_Forest,Interior_Forests,0,NA,2012,2013,5_days,5,6,12,4320,mist_nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",4,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,11,20.86033,11.74067,65.32755,217.4582,28.104,10.132,17.972,22.84333,17.90867,22.88,17.784,1481,261,20,72.87826,723,77,644,106
bat1061,Brazil,SAO_PAULO,ANALANDIA,Fazenda_Cuscuzeiro,-22.14771356,-47.64741523,Precise,11,NA,724,19.9,1319,Cerrado_Woodlands_and_Savannas,Cerrado,Savana,Interior_Forests,0,NA,2012,2013,5_days,5,6,12,4320,mist nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,20.438,11.49733,63.66187,231.6861,27.968,9.908,18.06,22.75667,17.32,22.79267,17.32,1308,246,21,73.94334,661,83,604,83
bat1062,Brazil,SAO_PAULO,SANTA_RITA_DO_PASSA_QUATRO,Pe_de_Gigante,-21.64308912,-47.6138473,Precise,630,NA,705,20.8,1435,Cerrado_Woodlands_and_Savannas,Cerrado,Savana,Interior_Forests,1,Area_of_relevant_ecological_interest,2012,2013,5_days,5,6,12,4320,mist_nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",1,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,9,21.1125,11.90367,65.00473,222.1385,28.62,10.308,18.312,23.15667,18.10533,23.18733,17.982,1425,256,24,72.25642,700,82,618,111
bat1063,Brazil,SAO_PAULO,CORUMBATAI,Karl_Arens,-22.24207107,-47.69120129,Precise,38,NA,861,19.2,1373,Cerrado_Woodlands_and_Savannas,Cerrado,Savana,Interior_Forests,1,Unknown_Protected,2012,2013,5_days,5,6,12,4320,mist_nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.77467,11.242,63.39951,231.7555,27.196,9.464,17.732,22.11333,16.648,22.14533,16.648,1344,249,24,72.19062,670,87,610,87
bat1064,Brazil,SAO_PAULO,BROTAS,Fazenda_Losano,-22.30362961,-48.11417609,Precise,48,NA,642,20.3,1337,Cerrado_Woodlands_and_Savannas,Cerrado,Savana,Interior_Forests,0,NA,2012,2013,5_days,5,6,12,4320,mist_nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",1,0,0,0,0,4,0,10,0,0,6,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,20.26133,11.47667,63.10021,242.1091,28.02,9.832,18.188,22.78333,17.04267,22.79133,17.04267,1325,247,23,72.51344,669,90,608,90
bat1065,Brazil,SAO_PAULO,LUIS_ANTONIO,Rio_Mogi_Estacao_Ecologica_do_Jatai,-21.60909899,-47.80057311,Precise,700,NA,534,21.7,1376,Cerrado_Woodlands_and_Savannas,Cerrado,Savana,Interior_Forests,1,Ecological_Station,2012,2013,5_days,5,6,12,4320,mist_nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",1,1,0,1,0,8,0,1,0,0,35,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,16,21.6255,11.903,64.95853,222.4268,29.16,10.836,18.324,23.72067,18.606,23.76,18.536,1372,245,23,73.04351,681,79,600,106
bat1066,Brazil,SAO_PAULO,PORTO_FERREIRA,Parque_Estadual_de_Porto_Ferreira,-21.84274815,-47.41418391,Precise,173,NA,576,21.1,1276,Atlantic_Forests,Alto_Parana_Atlantic_forests,Semideciduous_Forest,Interior_Forests,1,Park,2012,2013,5_days,5,6,12,4320,mist_nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",1,0,0,1,0,37,0,10,0,0,31,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,3,0,18,21.77917,12.357,65.77071,227.6441,29.4,10.612,18.788,23.884,18.72867,23.916,18.56867,1350,255,19,76.12819,689,76,624,95
bat1067,Brazil,SAO_PAULO,BROTAS,Pousada_Sabia_Brotas,-22.26698888,-48.12505287,Precise,44,NA,661,20.2,1337,Cerrado_Woodlands_and_Savannas,Cerrado,Savana,Interior_Forests,0,NA,2012,2013,5_days,5,6,12,4320,mist_nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",3,0,0,0,0,16,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,10,20.3685,11.59433,63.19127,242.8968,28.2,9.852,18.348,22.90333,17.144,22.90333,17.144,1328,245,23,72.08749,668,91,668,91
bat1068,Brazil,SAO_PAULO,BROTAS,Fazenda_Tapeirao_Brotas,-22.25912489,-48.2127114,Precise,121,NA,535,20.9,1306,Cerrado_Woodlands_and_Savannas,Cerrado,NA,Interior_Forests,0,NA,2012,2013,5_days,5,6,12,4320,mist_nets,"Muylaert,_R._L.,_R._D._Stevens,_and_M._C._Ribeiro._2016._Threshold_effect_of_habitat_loss_on_bat_richness_in_cerrado-_­forest_landscapes._Ecological_Applications_26:1854–1867.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",4,3,0,0,0,80,0,83,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,92,1,0,0,0,0,0,0,0,0,0,0,10,20.77567,11.542,63.05725,243.6781,28.632,10.328,18.304,23.33067,17.56067,23.33067,17.56067,1295,239,22,72.07354,652,89,652,89
bat1070,Brazil,PERNAMBUCO,RIO_FORMOSO,Centro_de_Endemismo_Pernambuco,-8.655906685,-35.16801564,Not_Precise,26,41,41,24.2,2038,Atlantic_Forests,Pernambuco_coastal_forests,Dense_Ombrophilous_Forest,Pernambuco,1,Unknown_Protected,2010,NA,1_year,21,12,10,246240,mist_nets,"de_Oliveira,_C._C._N._2010._Estudo_da_comunidade_de_morcegos_em_fragmentos_remanescentes_de_floresta_Atlantica_do_litoral_sul_do_estado_de_Pernambuco._Universidade_Federal_de_Pernambuco.","Coleção_de_Mamíferos,_Universidade_Federal_de_Pernambuco_(UFPE),_Recife,_PE,_Brazil",0,0,161,9,0,188,54,147,0,0,262,0,0,4,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,13,7,0,27,0,0,0,8,0,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,20,24.0065,6.459001,68.65434,106.3306,28.564,19.156,9.408001,23.16667,24.41067,25.14333,22.588,2066,320,44,60.03646,919,163,425,612
bat1071,Brazil,MINAS_GERAIS,RIO_PRETO,Serra_Negra,-21.99,-43.85,Not_Precise,1,1110,1110,17.9,1576,Atlantic_Forests,Bahia_interior_forests,Semideciduous_Forest,Interior_Forests,1,Unknown_Protected,2009,NA,14__months,10,6,10,22140,mist_nets,"Nobre,_P._H.,_A._D._S._Rodrigues,_I._D._A._Costa,_A._E._D._S._Moreira,_and_H._H._Moreira._2009._Similaridade_da_fauna_de_Chiroptera_(Mammalia),_da_Serra_Negra,_municípios_de_Rio_Preto_e_Santa_Bárbara_do_Monte_Verde,_Minas_Gerais,_com_outras_localidades_da_Mata_Atlântica._Biota_Neotropica_9:151–156.","Coleção_de_Chiroptera,_Universidade_Federal_de_Juiz_de_Fora_(UFJF),_Juiz_de_Fora,_MG,_Brazil",3,0,0,2,0,39,0,0,0,0,52,0,0,0,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,3,0,12,17.82967,10.912,62.94416,217,25.696,8.36,17.336,20.298,15.06333,20.38,15.06333,1508,277,20,75.10406,749,71,655,71
bat1072,Brazil,MINAS_GERAIS,LIMA_DUARTE,Ibitipoca,-21.71337558,-43.90445435,Not_Precise,14,1318,1318,17.1,1641,Atlantic_Forests,Bahia_interior_forests,Semideciduous_Forest,Interior_Forests,1,Unknown_Protected,2009,NA,NA,NA,NA,NA,NA,mist_nets,"Nobre,_P._H.,_A._D._S._Rodrigues,_I._D._A._Costa,_A._E._D._S._Moreira,_and_H._H._Moreira._2009._Similaridade_da_fauna_de_Chiroptera_(Mammalia),_da_Serra_Negra,_municípios_de_Rio_Preto_e_Santa_Bárbara_do_Monte_Verde,_Minas_Gerais,_com_outras_localidades_da_Mata_Atlântica._Biota_Neotropica_9:151–156.","Coleção_de_Chiroptera,_Universidade_Federal_de_Juiz_de_Fora_(UFJF),_Juiz_de_Fora,_MG,_Brazil",1,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,7,18.03333,10.968,64.11036,209.924,25.716,8.608,17.108,20.38533,15.34133,20.47067,15.34133,1519,286,18,77.92024,766,62,663,62
bat1073,Brazil,RIO_DE_JANEIRO,NOVA_IGUACU,Serra_Dos_Orgaos,-22.81932512,-43.52162588,Not_Precise,10653,534,635,19.8,1629,Atlantic_Forests,Serra_do_Mar_coastal_forests,Dense_Ombrophilous_Forest,Serra_do_Mar,1,Unknown_Protected,2009,NA,NA,NA,NA,NA,NA,mist nets,"Nobre,_P._H.,_A._D._S._Rodrigues,_I._D._A._Costa,_A._E._D._S._Moreira,_and_H._H._Moreira._2009._Similaridade_da_fauna_de_Chiroptera_(Mammalia),_da_Serra_Negra,_municípios_de_Rio_Preto_e_Santa_Bárbara_do_Monte_Verde,_Minas_Gerais,_com_outras_localidades_da_Mata_Atlântica._Biota_Neotropica_9:151–156.","Coleção_de_Chiroptera,_Universidade_Federal_de_Juiz_de_Fora_(UFJF),_Juiz_de_Fora,_MG,_Brazil",9,5,0,12,0,28,0,0,0,0,44,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,11,20.37683,11.043,61.03803,225.575,28.984,10.892,18.092,23.05533,17.65533,23.206,17.65533,1554,229,44,55.04892,655,153,654,153
bat1074,Brazil,ESPIRITO_SANTO,VITORIA,Paulo_Cesar_Vinha_State_Park,-20.27240394,-40.30269883,Not_Precise,15,0,NA,NA,NA,NA,Southern_Atlantic_mangroves,NA,Bahia,1,Park,2009,2010,14__months,9,6,8_to_10,40300,mist_nets,"Oprea,_M.,_P._Mendes,_T._B._Vieira,_and_A._D._Ditchfield._2009._Do_wooded_streets_provide_connectivity_for_bats_in_an_urban_landscape?_Biodiversity_and_Conservation_18:2361–2371.",Not_located,0,1,27,0,0,227,0,0,0,0,191,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,23.59692,9.123551,60.02336,199.02,30.93913,15.73913,15.2,25.10652,21.12029,26.03478,21.12029,1283,197,57,46.24851,531,179,339,179
bat1076,Brazil,PARANA,CIANORTE,Cinturao_Verde_de_Cianorte,-23.65981591,-52.62091046,Not_Precise,25,522,522,20.5,1399,Atlantic_Forests,Alto_Parana_Atlantic_forests,Semideciduous_Forest,Interior_Forests,1,Unknown_Protected,2005,2005,9__months,20,4,4,17920,mist_nets,"Ortêncio-Filho,_H.,_N._R._dos_Reis,_D._Pinto,_R._Anderson,_D._A._Testa,_and_M._A._Marques._2005._Levantamento_dos_morcegos_(Chiroptera,_Mammalia)_do_parque_municipal_do_Cinturão_Verde_de_cianorte,_Paraná,_Brasil._Chiroptera_Neotropical_11:211–215.","Laboratorio_de_Zoologia,_Universidade_Paranaense_(UNIPAR),_Cianorte,_PR,_Brazil",0,0,0,30,0,269,0,0,0,0,35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,2,0,8,19.65567,12.054,62.33968,281.5583,28.76,9.424,19.336,22.86733,16.16933,22.86733,16.00533,1394,165,61,27.72026,450,243,450,291
bat1077,Brazil,SAO_PAULO,RIBEIRAO_GRANDE,Parque_Estadual_de_Intervales,-24.27,-48.4,Not_Precise,41704,905,875,17.5,1399,Atlantic_Forests,Alto_Parana_Atlantic_forests,NA,Interior_Forests,1,Unknown_Protected,2003,NA,13__months,29,6,6_to_12,NA,mist_nets,"Passos,_F._C.,_W._R._Silva,_W._A._Pedro,_and_M._R._Bonin._2003._Frugivoria_em_morcegos_(Mammalia,_Chiroptera)_no_Parque_Estadual_Intervales,_sudeste_do_Brasil._Revista_Brasileira_de_Zoologia_20:511–517.","Laboratorio_de_Chiroptera,_Departamento_de_Apoio,_Produção_e_Saúde_Animal,_Universidade_Estadual_Paulista_(UNESP),_Araçatuba,_SP,_Brazil;_Museu_de_Historia_Natural_Capão_da_Imbuia_(MHNCI),_Curitiba,_PR,_Brazil,_and_Coleção_de_Mamíferos,_Departamento_de_Zoologia,_Universidade_Federal_do_Paraná_(DZUP),_Curitiba,_PR,_Brazil",3,2,0,74,0,29,1,5,0,0,24,0,0,1,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,157,14,0,0,0,0,0,0,0,0,0,0,16,17.37433,9.731334,53.62207,300.1818,25.808,7.66,18.148,20.822,13.63133,20.822,13.63133,1422,207,50,45.96143,570,191,570,191
bat1079,Brazil,SAO_PAULO,GALIA,Caetetus,-22.41766687,-49.69083655,Not_Precise,20,565,534,20.8,1278,Atlantic_Forests,Alto_Parana_Atlantic_forests,Semideciduous_Forest,Interior_Forests,1,Ecological_Station,2001,2001,Almost_one_year,16,12,NA,NA,mist_nets,"Pedro,_W._A.,_F._C._Passos,_and_B._K._Lim._2001._Morcegos_(Chiroptera;_Mammalia)_da_estacao_ecologia_dos_Caetetus,_estado_de_Sao_Paulo._Chiroptera_Neotropical_7:136–140.","Royal_Ontario_Museum_(ROM),_Toronto,_Canada._Laboratorio_de_Chiroptera,_Departamento_de_Apoio,_Produção_e_Saúde_Animal,_Universidade_Estadual_Paulista_(UNESP),_Araçatuba,_SP,_Brazil",0,0,0,12,0,159,0,0,0,0,74,0,0,8,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,16,0,14,20.61517,12.277,62.97189,262.654,29.28,9.783999,19.496,23.46333,17.314,23.46333,17.12,1281,209,34,59.97938,598,131,598,153
bat1080,Brazil,SAO_PAULO,JAU,Fazenda_Santo_Antonio_dos_Ipes_Pomar_Silo_Curral_and_Trails,-22.305571,-48.525735,Not_Precise,142.88,NA,536,20.8,1281,Atlantic_Forests,Alto_Parana_Atlantic_forests,Semideciduous_Forest,Interior_Forests,1,Unknown_Protected,2009,2011,November_2009_to_July_2011,21,6,NA,18217.5,mist_nets,"Pedrozo,_A._R.,_L._A._C._Gomes,_and_W._Uieda._2016._Quiropterofauna_da_Fazenda_Santo_Antônio_dos_Ipês,_Jaú_,_estado_de_São_Paulo,_Brasil_Material_e_Métodos_Área_de_estudo._Biotemas_29:97–107.","Departamento_de_Zoologia,_Instituto_de_Biociências,_Universidade_Estadual_Paulista_(UNESP),_Botucatu,_SP,_Brazil",20,0,0,0,0,134,1,0,0,0,126,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,41,0,0,1,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,1,0,17,20.778,11.932,63.8758,246.6886,28.92,10.24,18.68,23.40867,17.588,23.40867,17.55933,1273,222,23,68.53072,627,98,627,121
bat1081,Brazil,ESPIRITO_SANTO,LINHARES,Linhares_Reserva_Natural_Vale,-19.15373831,-40.05418785,Not_Precise,22,65,65,24,1209,Atlantic_Forests,Bahia_coastal_forests,Dense_Ombrophilous_Forest,Bahia,1,Private_Reserve,1993,NA,more_than_5_years,NA,NA,NA,NA,mist_nets,"Peracchi,_A._L.,_and_S._T._Albuquerque._1993._Quiropteros_do_municipio_de_Linhares,_estado_do_Espirito_Santo,_Brasil_(Mammalia,_Chiroptera)._Revista_Brasileira_de_Biologia_53:575–581.","Coleção_Adriano_Lúcio_Peracchi_(ALP),_Universidade_Federal_Rural_do_Rio_de_Janeiro,_Seropédica,_RJ,_Brazil",1,0,11,5,0,47,68,2,0,5,67,0,0,0,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,31,0,0,31,0,2,29,0,0,0,0,28,27,0,0,0,0,2,3,0,7,12,0,30,23.6,9.438666,61.56187,192.3926,31.004,15.672,15.332,25.04867,21.69467,25.88667,21.14133,1194,180,41,50.317,513,147,354,149
